G1WE48E2.bin
         2.00
11
1
Type of measurement (0=app. resistivity,1=resistance)
0
360
 2
0
4  60.00  0.00 72.00  0.00 64.00  0.00 68.00  0.00 692.76 
4  60.00  0.00 66.00  0.00 62.00  0.00 64.00  0.00 1190.55 
4  62.00  0.00 92.00  0.00 72.00  0.00 82.00  0.00 666.97 
4  62.00  0.00 86.00  0.00 70.00  0.00 78.00  0.00 741.16 
4  62.00  0.00 80.00  0.00 68.00  0.00 74.00  0.00 657.49 
4  62.00  0.00 74.00  0.00 66.00  0.00 70.00  0.00 738.73 
4  62.00  0.00 68.00  0.00 64.00  0.00 66.00  0.00 1167.83 
4  64.00  0.00 94.00  0.00 74.00  0.00 84.00  0.00 640.30 
4  64.00  0.00 88.00  0.00 72.00  0.00 80.00  0.00 755.91 
4  64.00  0.00 82.00  0.00 70.00  0.00 76.00  0.00 757.49 
4  64.00  0.00 76.00  0.00 68.00  0.00 72.00  0.00 646.84 
4  64.00  0.00 70.00  0.00 66.00  0.00 68.00  0.00 1217.44 
4  66.00  0.00 90.00  0.00 74.00  0.00 82.00  0.00 688.72 
4  66.00  0.00 84.00  0.00 72.00  0.00 78.00  0.00 765.70 
4  66.00  0.00 78.00  0.00 70.00  0.00 74.00  0.00 740.87 
4  66.00  0.00 72.00  0.00 68.00  0.00 70.00  0.00 935.39 
4  68.00  0.00 92.00  0.00 76.00  0.00 84.00  0.00 645.28 
4  68.00  0.00 86.00  0.00 74.00  0.00 80.00  0.00 755.63 
4  68.00  0.00 80.00  0.00 72.00  0.00 76.00  0.00 791.78 
4  68.00  0.00 74.00  0.00 70.00  0.00 72.00  0.00 1064.53 
4  70.00  0.00 94.00  0.00 78.00  0.00 86.00  0.00 648.43 
4  70.00  0.00 88.00  0.00 76.00  0.00 82.00  0.00 658.47 
4  70.00  0.00 82.00  0.00 74.00  0.00 78.00  0.00 726.14 
4  70.00  0.00 76.00  0.00 72.00  0.00 74.00  0.00 981.38 
4  72.00  0.00 90.00  0.00 78.00  0.00 84.00  0.00 669.23 
4  72.00  0.00 84.00  0.00 76.00  0.00 80.00  0.00 667.37 
4  72.00  0.00 78.00  0.00 74.00  0.00 76.00  0.00 952.40 
4  74.00  0.00 92.00  0.00 80.00  0.00 86.00  0.00 730.17 
4  74.00  0.00 86.00  0.00 78.00  0.00 82.00  0.00 720.53 
4  74.00  0.00 80.00  0.00 76.00  0.00 78.00  0.00 866.16 
4  76.00  0.00 94.00  0.00 82.00  0.00 88.00  0.00 810.14 
4  76.00  0.00 88.00  0.00 80.00  0.00 84.00  0.00 800.52 
