G1DD48E2.bin
         2.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1010
 2
0
4  2.00  0.00 12.00  0.00 62.00  0.00 72.00  0.00 894.02 
4  2.00  0.00 12.00  0.00 72.00  0.00 82.00  0.00 814.57 
4  2.00  0.00 12.00  0.00 82.00  0.00 64.00  0.00 827.31 
4  2.00  0.00 12.00  0.00 64.00  0.00 74.00  0.00 751.56 
4  2.00  0.00 12.00  0.00 74.00  0.00 66.00  0.00 586.44 
4  2.00  0.00 12.00  0.00 66.00  0.00 76.00  0.00 672.35 
4  2.00  0.00 12.00  0.00 76.00  0.00 68.00  0.00 779.80 
4  2.00  0.00 12.00  0.00 68.00  0.00 78.00  0.00 767.25 
4  2.00  0.00 12.00  0.00 78.00  0.00 70.00  0.00 682.86 
4  2.00  0.00 12.00  0.00 70.00  0.00 80.00  0.00 701.14 
4  2.00  0.00 14.00  0.00 76.00  0.00 88.00  0.00 983.00 
4  2.00  0.00 14.00  0.00 88.00  0.00 78.00  0.00 1061.33 
4  2.00  0.00 14.00  0.00 78.00  0.00 90.00  0.00 1139.22 
4  2.00  0.00 14.00  0.00 90.00  0.00 80.00  0.00 1241.69 
4  2.00  0.00 14.00  0.00 80.00  0.00 92.00  0.00 1396.49 
4  2.00  0.00 14.00  0.00 92.00  0.00 82.00  0.00 1482.76 
4  2.00  0.00 14.00  0.00 82.00  0.00 94.00  0.00 2813.25 
4  4.00  0.00 6.00  0.00 8.00  0.00 10.00  0.00 9939.60 
4  4.00  0.00 6.00  0.00 10.00  0.00 12.00  0.00 10599.34 
4  4.00  0.00 6.00  0.00 18.00  0.00 20.00  0.00 2372.93 
4  4.00  0.00 6.00  0.00 12.00  0.00 14.00  0.00 8168.41 
4  4.00  0.00 6.00  0.00 14.00  0.00 16.00  0.00 3904.27 
4  4.00  0.00 6.00  0.00 16.00  0.00 18.00  0.00 3126.60 
4  4.00  0.00 8.00  0.00 22.00  0.00 26.00  0.00 857.42 
4  4.00  0.00 8.00  0.00 26.00  0.00 30.00  0.00 1049.30 
4  4.00  0.00 8.00  0.00 30.00  0.00 34.00  0.00 1116.14 
4  4.00  0.00 8.00  0.00 34.00  0.00 24.00  0.00 1088.39 
4  4.00  0.00 8.00  0.00 24.00  0.00 28.00  0.00 1130.27 
4  4.00  0.00 8.00  0.00 28.00  0.00 32.00  0.00 992.05 
4  4.00  0.00 8.00  0.00 32.00  0.00 36.00  0.00 1142.43 
4  4.00  0.00 10.00  0.00 36.00  0.00 42.00  0.00 909.45 
4  4.00  0.00 10.00  0.00 42.00  0.00 48.00  0.00 416.92 
